timestamp,price,size,direction,order_type
2025-10-29 16:00:00+00:00,111106.3254,0.0023626878725009743,LONG,UNKNOWN
2025-10-29 16:45:00+00:00,111170.95769999998,0.0023034576728142254,LONG,UNKNOWN
2025-10-29 18:00:00+00:00,111262.80359999998,0.0022451637979409612,LONG,UNKNOWN
2025-10-29 18:30:00+00:00,109800.37275,0.002219323757075984,LONG,UNKNOWN
2025-10-29 19:15:00+00:00,111012.4785,0.002141307924960363,LONG,UNKNOWN
2025-10-29 20:30:00+00:00,111314.12925,0.002083181339102625,LONG,UNKNOWN
2025-10-29 22:15:00+00:00,111275.50994999999,0.0020328448010833366,LONG,UNKNOWN
2025-10-29 23:30:00+00:00,110060.8029,0.002004922485791226,LONG,UNKNOWN
2025-10-30 04:00:00+00:00,110057.00099999999,0.001955865723031452,LONG,UNKNOWN
2025-10-30 04:15:00+00:00,108437.09144999999,0.001936445579690681,LONG,UNKNOWN
2025-10-30 04:45:00+00:00,108618.28199999999,0.001885847949877982,LONG,UNKNOWN
2025-10-30 08:00:00+00:00,110896.92074999999,0.0018018414056958992,LONG,UNKNOWN
2025-10-30 10:00:00+00:00,109925.13509999998,0.0017732317083934885,LONG,UNKNOWN
2025-10-30 10:30:00+00:00,109960.953,0.0017292207897520292,LONG,UNKNOWN
2025-10-30 11:00:00+00:00,110054.3997,0.0016854193697823383,LONG,UNKNOWN
2025-10-30 12:15:00+00:00,108838.89224999999,0.0016624849550077672,LONG,UNKNOWN
2025-10-31 02:30:00+00:00,108832.88925,0.0016218404376677203,LONG,UNKNOWN
2025-10-31 05:00:00+00:00,109867.7064,0.001567200897734849,LONG,UNKNOWN
2025-10-31 09:15:00+00:00,110048.89695,0.00152628446144696,LONG,UNKNOWN
2025-10-31 10:45:00+00:00,109869.60734999999,0.0014913172829085289,LONG,UNKNOWN
2025-10-31 12:30:00+00:00,109818.78194999999,0.0014554505267409391,LONG,UNKNOWN
2025-10-31 14:00:00+00:00,110043.7944,0.0014168861657103406,LONG,UNKNOWN
2025-10-31 16:30:00+00:00,109759.25219999999,0.0013857529886807977,LONG,UNKNOWN
2025-10-31 16:45:00+00:00,108884.21489999999,0.0013626630697852087,LONG,UNKNOWN
2025-11-01 06:15:00+00:00,110086.0155,0.00131476369657238,LONG,UNKNOWN
2025-11-01 09:30:00+00:00,110048.89695,0.0012829821365274534,LONG,UNKNOWN
2025-11-01 11:15:00+00:00,110096.52075,0.0012510053166324172,LONG,UNKNOWN
2025-11-01 12:45:00+00:00,110068.10655,0.0012206683979010325,LONG,UNKNOWN
2025-11-01 21:45:00+00:00,109920.5328,0.001192358408347968,LONG,UNKNOWN
2025-11-01 23:00:00+00:00,110102.72385,0.0011612187158559638,LONG,UNKNOWN
2025-11-01 23:30:00+00:00,110105.025,0.0011327430257482387,LONG,UNKNOWN
2025-11-02 00:15:00+00:00,110080.0125,0.0011052397940450789,LONG,UNKNOWN
2025-11-02 01:30:00+00:00,110092.6188,0.0010780359098200875,LONG,UNKNOWN
2025-11-02 16:00:00+00:00,109884.81494999999,0.0010536107562403479,LONG,UNKNOWN
2025-11-02 17:30:00+00:00,110105.025,0.001025739744737683,LONG,UNKNOWN
2025-11-02 19:15:00+00:00,110025.08505,0.0010013342177719682,LONG,UNKNOWN
2025-11-02 20:00:00+00:00,110035.9905,0.0009767028605585533,LONG,UNKNOWN
2025-11-02 21:00:00+00:00,110066.80589999999,0.0009525050785469684,LONG,UNKNOWN
2025-11-03 00:45:00+00:00,109824.78494999999,0.0009312145404217045,LONG,UNKNOWN
2025-11-03 02:30:00+00:00,108898.52205,0.0009161246551322023,LONG,UNKNOWN
2025-11-03 03:00:00+00:00,108287.21655,0.0008987229103378653,LONG,UNKNOWN
