timestamp,direction,size,price,level,market_price,proceeds,commission,slippage,leg,cost,matched_trades,mr_z,trend_score,breakout_risk_down,breakout_risk_up,range_pos,funding_rate,vol_score
2025-02-06 22:36:00+00:00,sell,0.035116120367434854,96550.71727742054,15,96574.7,3389.8085121541767,0.6780973218952144,0.0,,,1.0,0.4974071894037488,-0.18323006480796145,0.0,0.0,0.3652611111111109,0.0,0.9778830508982097
2025-02-06 22:55:00+00:00,sell,0.03804434341046985,96712.10079058754,14,96821.1,3678.6125047501996,0.735869674885017,0.0,,,1.0,1.3218367032039104,-0.40922089809952567,0.0,0.0,0.37895000000000034,0.0,0.2793138090438019
2025-02-06 22:56:00+00:00,sell,0.03814738895337832,96873.75405460734,13,96838.4,3694.7416791399573,0.7390961550590033,0.0,,,1.0,1.3707950965072775,-0.4041787299960747,0.0,0.0,0.3799111111111108,0.0,0.2951134076145311
2025-02-06 23:00:00+00:00,buy,0.033232709947464446,96712.10079058754,13,96694.6,,0.6428010387967086,0.0,,3214.6479950223397,,0.815134650050868,-0.322735019198243,0.0,0.0,0.37192222222222254,0.0,0.5967464809467564
2025-02-06 23:24:00+00:00,buy,0.0380729088202539,96550.71727742054,14,96538.0,,0.7351933310866691,0.0,,3676.701848764432,,0.19082598958821337,0.6677730185921683,0.0,0.0,0.3632222222222222,0.0,0.2560679130559779
2025-02-06 23:40:00+00:00,buy,0.037960558261453774,96389.60306497298,15,96349.4,,0.7318006285892621,0.0,,3659.7349435748993,,-0.6020122518737541,0.608363625389631,0.0,0.0,0.35274444444444414,0.0,0.29528579565927454
2025-02-06 23:42:00+00:00,buy,0.03785446220877119,96228.75770386266,16,96205.2,,0.7285375743795739,0.0,,3643.4164094722487,,-1.174409797788586,0.5187930955962842,0.0,0.0,0.34473333333333317,0.0,0.3297535952079769
2025-02-06 23:45:00+00:00,sell,0.03785446220877119,96389.60306497298,16,96399.9,3648.0468312241674,0.7297553173082952,0.0,,,1.0,-0.44768590861764995,0.40374506527905946,0.0,0.0,0.3555499999999997,0.0,0.4179532828403198
2025-02-06 23:51:00+00:00,sell,0.037960558261453774,96550.71727742054,15,96555.9,3664.3861045689946,0.7330238256789348,0.0,,,1.0,0.12268678469211174,0.3137409916742688,0.0,0.0,0.36421666666666636,0.0,0.45165766795796153
2025-02-07 00:00:00+00:00,sell,0.0380729088202539,96712.10079058754,14,96639.8,3681.3745730162022,0.7364221990430491,0.0,,,1.0,0.43867766693010446,0.02754804042911724,0.0,0.0,0.3688777777777779,0.0,0.2841248087134777
2025-02-07 00:06:00+00:00,sell,0.033232709947464446,96873.75405460734,13,96868.1,3218.7334945447697,0.6438754740037548,0.0,,,1.0,1.5583165414770483,0.07283908047759259,0.0,0.0,0.38156111111111146,0.0,0.464323182729405
2025-02-07 00:10:00+00:00,buy,0.03817837896142402,96712.10079058754,13,96773.3,,0.7384622468276975,0.0,,3693.0496963853147,,1.0453926675040086,0.11971148826509106,0.0,0.0,0.3762944444444446,0.0,0.42977958174252273
2025-02-07 00:21:00+00:00,sell,0.03817837896142402,96873.75405460734,13,96869.4,3697.7431971338438,0.7396965787425173,0.0,,,1.0,1.5013370629699496,0.3015718583475424,0.0,0.0,0.381633333333333,0.0,0.5523445405624863
2025-02-07 00:32:00+00:00,buy,0.03816967659725171,96712.10079058754,13,96707.6,,0.7382939220435077,0.0,,3692.207904139582,,0.49468420937350277,0.5663186348115348,0.0,0.0,0.3726444444444448,0.0,0.4921695594185187
2025-02-07 00:40:00+00:00,buy,0.038063204311500426,96550.71727742054,14,96540.0,,0.7350059356304744,0.0,,3675.7646840880025,,-0.45056911180081244,0.630536364726569,0.0,0.0,0.36333333333333334,0.0,0.3078700914170537
2025-02-07 01:06:00+00:00,sell,0.038063204311500426,96712.10079058754,14,96735.0,3680.4362172961983,0.7362344903573111,0.0,,,1.0,0.9300411608074266,0.4199685237322079,0.0,0.0,0.37416666666666665,0.0,0.2118783120006628
2025-02-07 01:51:00+00:00,sell,0.03816967659725171,96873.75405460734,13,97014.1,3696.900335053459,0.7395279726052129,0.0,,,1.0,2.4283939135417008,0.6119362991368843,0.0,0.0,0.38967222222222253,0.0,0.2956716344193746
2025-02-07 01:52:00+00:00,sell,0.027604851594002437,97035.67752036564,12,97412.3,2678.1197461777174,0.5357310954546344,0.0,,,2.0,4.636415851137566,0.7016197699839248,0.0,0.0,0.41179444444444463,0.0,0.7437345690916661
2025-02-07 01:53:00+00:00,sell,0.028623358398516107,97414.3,11,97567.4,2787.7667571561597,0.5576648844081136,0.0,,,2.0,5.201950961136903,0.782459897634849,0.0,0.0,0.4204111111111108,0.0,1.0
2025-02-07 01:54:00+00:00,sell,0.029978944204596104,97566.0,10,97739.4,2924.3406851315704,0.5849851340531247,0.0,,,2.0,5.696598073621812,0.8480934621182866,0.0,0.0,0.42996666666666633,0.0,1.0
2025-02-07 01:55:00+00:00,sell,0.03175883239733588,97736.0,9,97617.8,3103.360446937382,0.620796248637204,0.0,,,2.0,4.8057599651376,0.8887027680304888,0.0,0.0,0.42321111111111126,0.0,1.0
2025-02-07 01:56:00+00:00,sell,0.03400204218211651,97686.08244490268,8,97712.7,3320.861990638113,0.6643052591794586,0.0,,,2.0,4.982969769034031,0.9195570412411793,0.0,0.0,0.42848333333333316,0.0,1.0
2025-02-07 01:58:00+00:00,buy,0.03853201395266535,97523.07364824117,8,97442.5,,0.751552086904168,0.0,,3758.511986607744,,3.4647307522740958,0.9537068316374804,0.0,0.0,0.41347222222222224,0.0,1.0
2025-02-07 02:00:00+00:00,buy,0.03844930634584116,97360.33686441019,9,97418.5,,0.7486874836067998,0.0,,3744.186105517606,,3.19617735012126,0.9704820647644662,0.0,0.0,0.4121388888888889,0.0,1.0
2025-02-07 02:01:00+00:00,sell,0.03844930634584116,97523.07364824117,9,97598.2,3748.9445955823558,0.7499389068978508,0.0,,,1.0,3.806576760702464,0.9775833320931937,0.0,0.0,0.42212222222222207,0.0,1.0
2025-02-07 02:10:00+00:00,buy,0.03843178690579957,97360.1,9,97250.8,,0.7483445232654674,0.0,,3742.4709608506023,,1.9237925730712457,0.9951130438902595,0.0,0.0,0.40282222222222236,0.0,1.0
2025-02-07 02:11:00+00:00,buy,0.03834959230955666,97197.87163950183,10,97233.3,,0.745499750146303,0.0,,3728.244250481661,,1.8445502172680122,0.9953171050152966,0.0,0.0,0.40185000000000015,0.0,1.0
2025-02-07 02:21:00+00:00,sell,0.03834959230955666,97360.33686441019,10,97422.4,3732.9824800260562,0.7467458451742461,0.0,,,1.0,2.2983326444268726,0.9975424290192296,0.0,0.0,0.41235555555555525,0.0,0.9356673780606984
2025-02-07 02:37:00+00:00,sell,0.03843178690579957,97523.07364824117,9,97483.4,3747.2363876508325,0.7495971969695605,0.0,,,1.0,2.0546504472415745,0.9996474294779684,0.0,0.0,0.41574444444444414,0.0,0.4754977780118677
