timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,proceeds,matched_trades
2025-07-25 17:06:00+00:00,buy,0.6463327098454792,116239.7,3,116332.9,75144.54619668407,15.025904058525109,0.0,1.850393129750269,0.956794492899292,,
2025-07-25 17:08:00+00:00,sell,0.6464360834857377,116260.1,4,116250.6,,15.030944741932045,0.0,1.5972970630474241,0.9606681021676043,75139.69276491829,2.0
2025-07-25 17:20:00+00:00,buy,0.647236732872702,116068.47608039979,4,116035.9,75138.80600404089,15.024756249558266,0.0,0.9272855812070696,0.9790561150366586,,
2025-07-25 17:25:00+00:00,sell,0.646960398131099,116254.18564212843,4,116255.9,,15.042370845487621,0.0,1.53428997310738,0.9868107031905868,75196.81185659261,2.0
2025-07-25 17:32:00+00:00,buy,0.6477249435666045,116068.47608039979,4,116072.0,75195.48320846255,15.036089423807748,0.0,1.003154999023789,0.9888165442328268,,
2025-07-25 17:35:00+00:00,buy,0.6441692984213471,115883.06317931289,5,115941.1,74663.24116943605,14.929662301426927,0.0,0.6727458540110236,0.9893179735017404,,
2025-07-25 17:38:00+00:00,sell,0.6475591444145957,116068.47608039979,5,115954.9,,15.032240612825932,0.0,0.7287384610943983,0.9896188442603061,75146.17082351683,1.0
2025-07-25 18:07:00+00:00,sell,0.647961170703588,116254.18564212843,4,116266.5,,15.06563964557316,0.0,1.4661471247048792,0.9566302729396441,75313.13258822022,2.0
2025-07-25 18:22:00+00:00,sell,0.021734827823313818,116440.19233915584,3,116478.7,,0.5061615064410194,0.0,1.7919232142140582,0.9421497353647953,2530.301370698656,1.0
2025-08-01 02:19:00+00:00,buy,0.4590028534667622,115669.5,6,115695.7,53103.24908518546,10.61852611181473,0.0,0.11556808230720808,-0.7372337361973353,,
2025-08-01 02:38:00+00:00,buy,0.6477101373656818,115882.7,5,115954.9,75073.41121521317,15.011679907061222,0.0,0.84702278743174,0.5733641582346817,,
2025-08-01 02:45:00+00:00,sell,0.6505299079763671,115900.0,6,115918.0,,15.079283266892192,0.0,0.7841414745891677,0.8391101112190528,75381.33705119406,0.0
2025-08-01 03:50:00+00:00,buy,0.6480692240982168,115697.94646496893,6,115712.8,74995.2744509885,14.996055679061888,0.0,0.41454900730360694,0.9495823690105781,,
2025-08-01 04:02:00+00:00,buy,0.6439623332084845,115513.12546422616,7,115533.9,74400.97901050551,14.877220358029497,0.0,-0.08421989033741914,0.7529903840212147,,
2025-08-01 04:10:00+00:00,buy,0.6390428478577238,115328.59970469864,8,115330.4,73714.656778093,14.739983358946812,0.0,-0.6372497974840885,0.3965089341898563,,
2025-08-01 04:27:00+00:00,sell,0.6517700634550345,115513.12546422616,8,115555.9,,15.057599422741609,0.0,0.05141165788472466,-0.6254924543755142,75272.9395142853,2.0
2025-08-01 04:58:00+00:00,sell,0.6516594651584091,115697.94646496893,7,115679.9,,15.07913238265758,0.0,0.3689997646971271,-0.8538347000999739,75380.58278090524,2.0
